,place_name,tour_element,tour_element_name,,,,,,,,,,,,
4113,효사정,음식점,정가네식당,,,,,,,,,,,,
4114,효사정,음식점,건영한식,,,,,,,,,,,,
4115,효사정,음식점,황토방식당,,,,,,,,,,,,
4116,효사정,음식점,울엄마김밥2호점,,,,,,,,,,,,
4117,효사정,음식점,청기와갈비,,,,,,,,,,,,
4118,효사정,음식점,메밀면도토리,,,,,,,,,,,,
4119,효사정,음식점,로드쉐프라이,,,,,,,,,,,,
4120,효사정,음식점,오장동함흥냉면,,,,,,,,,,,,
4121,효사정,음식점,김밥천국 상도역점,,,,,,,,,,,,
4122,효사정,음식점,강남왕만두,,,,,,,,,,,,
4123,효사정,음식점,스시원,,,,,,,,,,,,
4124,효사정,음식점,선참치,,,,,,,,,,,,
4125,효사정,음식점,소문난만천곱창,,,,,,,,,,,,
4126,효사정,음식점,서집사김밥전문점,,,,,,,,,,,,
4127,효사정,음식점,땡초,,,,,,,,,,,,
4128,효사정,음식점,,,,,,,,,,,,,
4129,효사정,음식점,,,,,,,,,,,,,
4130,효사정,음식점,,,,,,,,,,,,,
4131,효사정,음식점,영광족발,,,,,,,,,,,,
4132,효사정,음식점,889,,,,,,,,,,,,
4133,효사정,음식점,승진식당,,,,,,,,,,,,
4134,효사정,음식점,대왕대포,,,,,,,,,,,,
4135,효사정,음식점,나라비우동,,,,,,,,,,,,
4136,효사정,음식점,본쌈냉면,,,,,,,,,,,,
4137,효사정,음식점,현주네김밥,,,,,,,,,,,,
4138,효사정,음식점,녹차먹은토스트,,,,,,,,,,,,
4139,효사정,음식점,동해안수산물직판장,,,,,,,,,,,,
4140,효사정,음식점,바다양푼이동태탕,,,,,,,,,,,,
4141,효사정,음식점,마마부찌,,,,,,,,,,,,
4142,효사정,음식점,닌자초밥 노량진직영점,,,,,,,,,,,,
4143,효사정,음식점,한우마을,,,,,,,,,,,,
4144,효사정,음식점,영스낵,,,,,,,,,,,,
4145,효사정,음식점,리네낙지,,,,,,,,,,,,
4146,효사정,음식점,일번지해물식당,,,,,,,,,,,,
4147,효사정,음식점,,,,,,,,,,,,,
4148,효사정,음식점,,,,,,,,,,,,,
4149,효사정,음식점,,,,,,,,,,,,,
4150,효사정,음식점,한결생선,,,,,,,,,,,,
4151,효사정,음식점,구름산추어탕,,,,,,,,,,,,
4152,효사정,음식점,미송분식,,,,,,,,,,,,
4153,효사정,음식점,또와분식,,,,,,,,,,,,
4154,효사정,음식점,흑석짜장우동오뎅,,,,,,,,,,,,
4155,효사정,음식점,녹차생고기꿀꿀이,,,,,,,,,,,,
4156,효사정,음식점,해가든스시축제,,,,,,,,,,,,
4157,효사정,음식점,길양지,,,,,,,,,,,,
4158,효사정,음식점,신호야떡볶이,,,,,,,,,,,,
4159,효사정,음식점,강남중국식당,,,,,,,,,,,,
4160,효사정,음식점,서희네,,,,,,,,,,,,
4161,효사정,음식점,엄마손뷔페,,,,,,,,,,,,
4162,효사정,음식점,킬러분식,,,,,,,,,,,,
4163,효사정,음식점,라화,,,,,,,,,,,,
4164,효사정,음식점,만나,,,,,,,,,,,,
4165,효사정,음식점,뽕짜,,,,,,,,,,,,
4166,효사정,카페,,,,,,,,,,,,,
4167,효사정,카페,,,,,,,,,,,,,
4168,효사정,카페,,,,,,,,,,,,,
4169,효사정,카페,,,,,,,,,,,,,
4170,효사정,카페,오후홍콩,,,,,,,,,,,,
4171,효사정,카페,토크넌센스,,,,,,,,,,,,
4172,효사정,카페,,,,,,,,,,,,,
4173,효사정,카페,그랩커피,,,,,,,,,,,,
4174,효사정,카페,우부래도,,,,,,,,,,,,
4175,효사정,카페,,,,,,,,,,,,,
4176,효사정,카페,LITITCOFFEE,,,,,,,,,,,,
4177,효사정,카페,브레드숨,,,,,,,,,,,,
4178,효사정,카페,,,,,,,,,,,,,
4179,효사정,카페,브런치로뎀,,,,,,,,,,,,
4180,효사정,카페,앳더블랑,,,,,,,,,,,,
4181,효사정,카페,,,,,,,,,,,,,
4182,효사정,카페,커피나무 랩,,,,,,,,,,,,
4183,효사정,카페,블랑제리꾸끄,,,,,,,,,,,,
4184,효사정,카페,베브릿지 중앙대점,,,,,,,,,,,,
4185,효사정,카페,아이썸,,,,,,,,,,,,
4186,효사정,카페,,,,,,,,,,,,,
4187,효사정,카페,,,,,,,,,,,,,
4188,효사정,카페,,,,,,,,,,,,,
4189,효사정,카페,,,,,,,,,,,,,
4190,효사정,카페,띵똥와플 중앙대점,,,,,,,,,,,,
4191,효사정,카페,오후포르투,,,,,,,,,,,,
4192,효사정,카페,,,,,,,,,,,,,
4193,효사정,카페,크리스피크림도넛 SK흑석DT점,,,,,,,,,,,,
4194,효사정,카페,꿈날다스터디카페,,,,,,,,,,,,
4195,효사정,카페,,,,,,,,,,,,,
4196,효사정,카페,위넌스터디카페 중앙대점,,,,,,,,,,,,
4197,효사정,카페,예약,,,,,,,,,,,,
4198,효사정,카페,,,,,,,,,,,,,
4199,효사정,카페,본죽&비빔밥cafe 중앙대점,,,,,,,,,,,,
4200,효사정,카페,커피나무 중앙대정문점,,,,,,,,,,,,
4201,효사정,카페,,,,,,,,,,,,,
4202,효사정,카페,공차 중앙대점,,,,,,,,,,,,
4203,효사정,카페,배스킨라빈스 중앙대,,,,,,,,,,,,
4204,효사정,카페,나귀와플라타너스,,,,,,,,,,,,
4205,효사정,카페,예약,,,,,,,,,,,,
4206,효사정,카페,,,,,,,,,,,,,
4207,효사정,카페,,,,,,,,,,,,,
4208,효사정,카페,,,,,,,,,,,,,
4209,효사정,카페,,,,,,,,,,,,,
4210,효사정,카페,예약,,,,,,,,,,,,
4211,효사정,카페,미르보드게임,,,,,,,,,,,,
4212,효사정,카페,,,,,,,,,,,,,
4213,효사정,카페,설빙 서울중앙대점,,,,,,,,,,,,
4214,효사정,카페,중대파티룸 파티테라스,,,,,,,,,,,,
4215,효사정,카페,,,,,,,,,,,,,
4216,효사정,카페,이디야커피 중앙대점,,,,,,,,,,,,
4217,효사정,카페,쏘하,,,,,,,,,,,,
4218,효사정,카페,,,,,,,,,,,,,
4219,효사정,카페,프라그란트,,,,,,,,,,,,
4220,효사정,카페,바캉스온아일랜드카페,,,,,,,,,,,,
4221,효사정,카페,,,,,,,,,,,,,
4222,효사정,카페,이디야 중앙대후문점,,,,,,,,,,,,
4223,효사정,카페,디저트정,,,,,,,,,,,,
4224,효사정,카페,러윗츠,,,,,,,,,,,,
4225,효사정,카페,카페 비러브드,,,,,,,,,,,,
4226,효사정,카페,,,,,,,,,,,,,
4227,효사정,카페,,,,,,,,,,,,,
4228,효사정,카페,,,,,,,,,,,,,
4229,효사정,카페,,,,,,,,,,,,,
4230,효사정,카페,스마일꽈배기,,,,,,,,,,,,
4231,효사정,카페,파리바게뜨 중앙대점,,,,,,,,,,,,
4232,효사정,카페,,,,,,,,,,,,,
4233,효사정,카페,예약,,,,,,,,,,,,
4234,효사정,카페,커피팩토리쏘 본점,,,,,,,,,,,,
4235,효사정,카페,,,,,,,,,,,,,
4236,효사정,카페,더벤티 중앙대점,,,,,,,,,,,,
4237,효사정,카페,요술얼음,,,,,,,,,,,,
4238,효사정,카페,,,,,,,,,,,,,
4239,효사정,카페,슬로우카페,,,,,,,,,,,,
4240,효사정,카페,그리지,,,,,,,,,,,,
4241,효사정,카페,,,,,,,,,,,,,
4242,효사정,카페,라붐카페,,,,,,,,,,,,
4243,효사정,카페,팔공티 중앙대점,,,,,,,,,,,,
4244,효사정,카페,토즈스터디랩 노량진센터,,,,,,,,,,,,
4245,효사정,카페,파리바게뜨 중앙대학교점,,,,,,,,,,,,
4246,효사정,카페,,,,,,,,,,,,,
4247,효사정,카페,,,,,,,,,,,,,
4248,효사정,카페,,,,,,,,,,,,,
4249,효사정,카페,,,,,,,,,,,,,
4250,효사정,카페,예약,,,,,,,,,,,,
4251,효사정,카페,요거프레소 중앙대점,,,,,,,,,,,,
4252,효사정,카페,,,,,,,,,,,,,
4253,효사정,카페,아마스빈 중앙대점,,,,,,,,,,,,
4254,효사정,카페,나따오비까 with 오후포르투,,,,,,,,,,,,
4255,효사정,카페,,,,,,,,,,,,,
4256,효사정,카페,릴리펏 흑석점,,,,,,,,,,,,
4257,효사정,카페,카페익스큐즈미,,,,,,,,,,,,
4258,효사정,카페,,,,,,,,,,,,,
4259,효사정,카페,커피홀릭,,,,,,,,,,,,
4260,효사정,카페,이디야커피 상도역점,,,,,,,,,,,,
4261,효사정,카페,,,,,,,,,,,,,
4262,효사정,카페,카페노들수,,,,,,,,,,,,
4263,효사정,카페,파리바게뜨 노들역점,,,,,,,,,,,,
4264,효사정,카페,카페힐,,,,,,,,,,,,
4265,효사정,카페,던킨도너츠 중앙대병원점,,,,,,,,,,,,
4266,효사정,카페,,,,,,,,,,,,,
4267,효사정,카페,,,,,,,,,,,,,
4268,효사정,카페,,,,,,,,,,,,,
4269,효사정,카페,,,,,,,,,,,,,
4270,효사정,카페,콘레드커피 중앙대점,,,,,,,,,,,,
4271,효사정,카페,예약,,,,,,,,,,,,
4272,효사정,카페,,,,,,,,,,,,,
4273,효사정,카페,벨라지오 카페,,,,,,,,,,,,
4274,효사정,카페,쉬프레즐,,,,,,,,,,,,
4275,효사정,카페,,,,,,,,,,,,,
4276,효사정,카페,브라운필,,,,,,,,,,,,
4277,효사정,카페,브라운필,,,,,,,,,,,,
4278,효사정,카페,,,,,,,,,,,,,
4279,효사정,카페,라바짜 중앙대점,,,,,,,,,,,,
4280,효사정,카페,가능프라자,,,,,,,,,,,,
4281,효사정,카페,,,,,,,,,,,,,
4282,효사정,카페,토프레소 중앙대점,,,,,,,,,,,,
4283,효사정,카페,행온행거,,,,,,,,,,,,
4284,효사정,카페,늘솜카페,,,,,,,,,,,,
4285,효사정,카페,기프트 카페,,,,,,,,,,,,
4286,효사정,카페,,,,,,,,,,,,,
4287,효사정,카페,,,,,,,,,,,,,
4288,효사정,카페,,,,,,,,,,,,,
4289,효사정,카페,,,,,,,,,,,,,
4290,효사정,카페,해바라기카페,,,,,,,,,,,,
4291,효사정,카페,비온후,,,,,,,,,,,,
4292,효사정,카페,,,,,,,,,,,,,
4293,효사정,카페,컵히커피,,,,,,,,,,,,
4294,효사정,카페,예약,,,,,,,,,,,,
4295,효사정,카페,,,,,,,,,,,,,
4296,효사정,카페,블루포트,,,,,,,,,,,,
4297,효사정,카페,뚜레쥬르 중앙대학교점,,,,,,,,,,,,
4298,효사정,카페,,,,,,,,,,,,,
4299,효사정,카페,GOODDAY COFFEE,,,,,,,,,,,,
4300,효사정,카페,카페알파,,,,,,,,,,,,
4301,효사정,카페,,,,,,,,,,,,,
4302,효사정,카페,블루포트 중앙대학교점,,,,,,,,,,,,
4303,효사정,카페,커피나무 상도2호점,,,,,,,,,,,,
4304,효사정,카페,스노우플라워,,,,,,,,,,,,
4305,효사정,카페,빅토리아가든,,,,,,,,,,,,
4306,효사정,카페,,,,,,,,,,,,,
4307,효사정,카페,,,,,,,,,,,,,
4308,효사정,카페,,,,,,,,,,,,,
4309,효사정,카페,,,,,,,,,,,,,
4310,효사정,카페,작업sil카페,,,,,,,,,,,,
4311,효사정,카페,아몬드블루,,,,,,,,,,,,
4312,효사정,카페,,,,,,,,,,,,,
4313,효사정,카페,느릅나무,,,,,,,,,,,,
4314,효사정,카페,쟈뎅오카페,,,,,,,,,,,,
4315,효사정,카페,,,,,,,,,,,,,
4316,효사정,카페,헬카페 스피리터스,,,,,,,,,,,,
4317,효사정,카페,파리바게뜨 상도역점,,,,,,,,,,,,
4318,효사정,카페,,,,,,,,,,,,,
4319,효사정,카페,주스톡,,,,,,,,,,,,
4320,효사정,카페,쥬씨중앙대점,,,,,,,,,,,,
4321,효사정,카페,,,,,,,,,,,,,
4322,효사정,카페,아르티장 테이블,,,,,,,,,,,,
4323,효사정,카페,언니의식빵가게,,,,,,,,,,,,
4324,효사정,카페,마담콩cafe,,,,,,,,,,,,
4325,효사정,카페,흑석제과,,,,,,,,,,,,
4326,효사정,카페,,,,,,,,,,,,,
4327,효사정,카페,,,,,,,,,,,,,
4328,효사정,카페,,,,,,,,,,,,,
4329,효사정,카페,,,,,,,,,,,,,
4330,효사정,카페,이레호두까페 상도점,,,,,,,,,,,,
4331,효사정,카페,중앙대310관 카페,,,,,,,,,,,,
4332,효사정,카페,,,,,,,,,,,,,
4333,효사정,카페,맘스하트카페,,,,,,,,,,,,
4334,효사정,카페,베어스터디카페,,,,,,,,,,,,
4335,효사정,카페,,,,,,,,,,,,,
4336,효사정,카페,빈스앤와플 흑석동점,,,,,,,,,,,,
4337,효사정,카페,Haru,,,,,,,,,,,,
4338,효사정,카페,,,,,,,,,,,,,
4339,효사정,카페,올리브밥,,,,,,,,,,,,
4340,효사정,카페,카페잇 중앙대병원점,,,,,,,,,,,,
4341,효사정,카페,,,,,,,,,,,,,
4342,효사정,카페,블루팟,,,,,,,,,,,,
4343,효사정,카페,데니스 중앙대점,,,,,,,,,,,,
4344,효사정,카페,도쿄빙수 노량진점,,,,,,,,,,,,
4345,효사정,카페,문커피,,,,,,,,,,,,
4346,효사정,카페,,,,,,,,,,,,,
4347,효사정,카페,,,,,,,,,,,,,
4348,효사정,카페,,,,,,,,,,,,,
4349,효사정,카페,,,,,,,,,,,,,
4350,효사정,카페,위드커피,,,,,,,,,,,,
4351,효사정,카페,카페모찌 중앙대점,,,,,,,,,,,,
4352,효사정,카페,,,,,,,,,,,,,
4353,효사정,카페,카페멜랑,,,,,,,,,,,,
4354,효사정,카페,디바인커피,,,,,,,,,,,,
4355,효사정,카페,,,,,,,,,,,,,
4356,효사정,카페,카페아드리아,,,,,,,,,,,,
4357,효사정,카페,리얼넛츠앤티즈,,,,,,,,,,,,
4358,효사정,카페,,,,,,,,,,,,,
4359,효사정,카페,팜카페,,,,,,,,,,,,
4360,효사정,카페,42프로젝트,,,,,,,,,,,,
4361,효사정,카페,,,,,,,,,,,,,
4362,효사정,카페,파리바게뜨 상도건영점,,,,,,,,,,,,
4363,효사정,카페,블루,,,,,,,,,,,,
4364,효사정,카페,cafe w,,,,,,,,,,,,
4365,효사정,카페,갓프레소,,,,,,,,,,,,
4366,효사정,카페,,,,,,,,,,,,,
4367,효사정,카페,,,,,,,,,,,,,
4368,효사정,카페,,,,,,,,,,,,,
4369,효사정,카페,,,,,,,,,,,,,
4370,효사정,카페,카페 붘,,,,,,,,,,,,
4371,효사정,카페,교토마블,,,,,,,,,,,,
4372,효사정,카페,,,,,,,,,,,,,
4373,효사정,카페,브레드덕,,,,,,,,,,,,
4374,효사정,카페,케이크팝,,,,,,,,,,,,
4375,효사정,카페,,,,,,,,,,,,,
4376,효사정,카페,달쿠마,,,,,,,,,,,,
4377,효사정,카페,라떼야커피노량진점,,,,,,,,,,,,
4378,효사정,카페,,,,,,,,,,,,,
4379,효사정,카페,다음에또봐,,,,,,,,,,,,
4380,효사정,카페,예약,,,,,,,,,,,,
4381,효사정,카페,,,,,,,,,,,,,
4382,효사정,카페,예약,,,,,,,,,,,,
4383,효사정,카페,파리크라상 이촌점,,,,,,,,,,,,
4384,효사정,카페,와플스,,,,,,,,,,,,
4385,효사정,카페,버블브레이크,,,,,,,,,,,,
4386,효사정,카페,,,,,,,,,,,,,
4387,효사정,카페,,,,,,,,,,,,,
4388,효사정,카페,,,,,,,,,,,,,
4389,효사정,카페,,,,,,,,,,,,,
4390,효사정,카페,언더2그램,,,,,,,,,,,,
4391,효사정,카페,미스랄라,,,,,,,,,,,,
4392,효사정,카페,,,,,,,,,,,,,
4393,효사정,카페,스타벅스 용산역써밋R점,,,,,,,,,,,,
4394,효사정,카페,노들 직녀카페,,,,,,,,,,,,
4395,효사정,카페,,,,,,,,,,,,,
4396,효사정,카페,스타벅스 동부이촌동점,,,,,,,,,,,,
4397,효사정,카페,할리스커피 노량진역점,,,,,,,,,,,,
4398,효사정,카페,,,,,,,,,,,,,
4399,효사정,카페,더 체임버 594,,,,,,,,,,,,
4400,효사정,카페,메르시쿠키,,,,,,,,,,,,
4401,효사정,카페,,,,,,,,,,,,,
4402,효사정,카페,팔공티 노량진점,,,,,,,,,,,,
4403,효사정,카페,이촌브리오슈,,,,,,,,,,,,
4404,효사정,카페,두젠틀장승배기역점,,,,,,,,,,,,
4405,효사정,카페,렁트멍,,,,,,,,,,,,
4406,효사정,카페,,,,,,,,,,,,,
4407,효사정,카페,,,,,,,,,,,,,
4408,효사정,카페,,,,,,,,,,,,,
4409,효사정,카페,,,,,,,,,,,,,
4410,효사정,카페,by AM,,,,,,,,,,,,
4411,효사정,카페,보드게임하자,,,,,,,,,,,,
4412,효사정,카페,,,,,,,,,,,,,
4413,효사정,카페,더디저트랩,,,,,,,,,,,,
4414,효사정,카페,놀숲 노량진점,,,,,,,,,,,,
4415,효사정,카페,,,,,,,,,,,,,
4416,효사정,카페,스타벅스 노량진동점,,,,,,,,,,,,
4417,효사정,카페,랭스터디카페 숭실대점,,,,,,,,,,,,
4418,효사정,카페,,,,,,,,,,,,,
4419,효사정,카페,본죽&비빔밥cafe 노량진점,,,,,,,,,,,,
4420,효사정,카페,멜로드,,,,,,,,,,,,
4421,효사정,카페,,,,,,,,,,,,,
4422,효사정,카페,초심스터디카페 노량진역점,,,,,,,,,,,,
4423,효사정,카페,카페코지,,,,,,,,,,,,
4424,효사정,카페,휘게,,,,,,,,,,,,
4425,효사정,카페,예약,,,,,,,,,,,,
4426,효사정,카페,,,,,,,,,,,,,
4427,효사정,카페,,,,,,,,,,,,,
4428,효사정,카페,,,,,,,,,,,,,
4429,효사정,카페,,,,,,,,,,,,,
4430,효사정,카페,가성비,,,,,,,,,,,,
4431,효사정,카페,옐로스톤스터디룸,,,,,,,,,,,,
4432,효사정,카페,,,,,,,,,,,,,
4433,효사정,카페,꼬끄남필링녀,,,,,,,,,,,,
4434,효사정,카페,와플대학 노량진캠퍼스,,,,,,,,,,,,
4435,효사정,카페,,,,,,,,,,,,,
4436,효사정,카페,초심스터디카페 숭실대점,,,,,,,,,,,,
4437,효사정,카페,콘레드커피,,,,,,,,,,,,
4438,효사정,카페,,,,,,,,,,,,,
4439,효사정,카페,예약,,,,,,,,,,,,
4440,효사정,카페,배스킨라빈스 노량진점,,,,,,,,,,,,
4441,효사정,카페,,,,,,,,,,,,,
4442,효사정,카페,더공간스터디카페 노량진1호점,,,,,,,,,,,,
4443,효사정,카페,스타벅스 숭실대점,,,,,,,,,,,,
4444,효사정,카페,오가네팬케이크,,,,,,,,,,,,
4445,효사정,카페,스터디카페 공감,,,,,,,,,,,,
4446,효사정,카페,빨라쪼델프레도 노량진점,,,,,,,,,,,,
4447,효사정,카페,예약,,,,,,,,,,,,
4448,효사정,카페,송베이커&와인,,,,,,,,,,,,
4449,효사정,카페,,,,,,,,,,,,,
4450,효사정,카페,모먼트스터디카페,,,,,,,,,,,,
4451,효사정,카페,배재란의커피클래스,,,,,,,,,,,,
4452,효사정,카페,,,,,,,,,,,,,
4453,효사정,카페,스타벅스 용산파크타워점,,,,,,,,,,,,
4454,효사정,카페,숨 음악연습실,,,,,,,,,,,,
4455,효사정,카페,,,,,,,,,,,,,
4456,효사정,카페,커피빈 동부이촌동점,,,,,,,,,,,,
4457,효사정,카페,크앙커피,,,,,,,,,,,,
4458,효사정,카페,,,,,,,,,,,,,
4459,효사정,카페,원원나인,,,,,,,,,,,,
4460,효사정,카페,커피나무 상도역점,,,,,,,,,,,,
4461,효사정,카페,,,,,,,,,,,,,
4462,효사정,카페,카르페디엠에스프레소,,,,,,,,,,,,
4463,효사정,카페,던킨도너츠 노량진역점,,,,,,,,,,,,
4464,효사정,카페,아마스빈 노량진점,,,,,,,,,,,,
4465,효사정,카페,카페숨,,,,,,,,,,,,
4466,효사정,숙소,,,,,,,,,,,,,
4467,효사정,숙소,,,,,,,,,,,,,
4468,효사정,숙소,,,,,,,,,,,,,
4469,효사정,숙소,,,,,,,,,,,,,
4470,효사정,숙소,예약,,,,,,,,,,,,
4471,효사정,숙소,길게스트하우스,,,,,,,,,,,,
4472,효사정,숙소,,,,,,,,,,,,,
4473,효사정,숙소,N모텔,,,,,,,,,,,,
4474,효사정,숙소,예약,,,,,,,,,,,,
4475,효사정,숙소,,,,,,,,,,,,,
4476,효사정,숙소,용봉장모텔,,,,,,,,,,,,
4477,효사정,숙소,쉐어레지던스,,,,,,,,,,,,
4478,효사정,숙소,,,,,,,,,,,,,
4479,효사정,숙소,동원장,,,,,,,,,,,,
4480,효사정,숙소,꿈담터,,,,,,,,,,,,
4481,효사정,숙소,,,,,,,,,,,,,
4482,효사정,숙소,더리버뷰하우스,,,,,,,,,,,,
4483,효사정,숙소,애플모텔,,,,,,,,,,,,
4484,효사정,숙소,테마모텔,,,,,,,,,,,,
4485,효사정,숙소,행복고시원,,,,,,,,,,,,
4486,효사정,숙소,스카이모텔,,,,,,,,,,,,
4487,효사정,숙소,용산 애플,,,,,,,,,,,,
4488,효사정,숙소,JIN원룸,,,,,,,,,,,,
4489,효사정,숙소,,,,,,,,,,,,,
4490,효사정,숙소,용궁장모텔,,,,,,,,,,,,
4491,효사정,숙소,라이징 우먼 하우스,,,,,,,,,,,,
4492,효사정,숙소,,,,,,,,,,,,,
4493,효사정,숙소,동화장,,,,,,,,,,,,
4494,효사정,숙소,태성모텔,,,,,,,,,,,,
4495,효사정,숙소,,,,,,,,,,,,,
4496,효사정,숙소,대동여인숙,,,,,,,,,,,,
4497,효사정,숙소,서림장,,,,,,,,,,,,
4498,효사정,숙소,,,,,,,,,,,,,
4499,효사정,숙소,한라장모텔,,,,,,,,,,,,
4500,효사정,숙소,쓰리에잇모텔,,,,,,,,,,,,
4501,효사정,숙소,대도장,,,,,,,,,,,,
4502,효사정,숙소,트리니티디앤씨,,,,,,,,,,,,
4503,효사정,교통,흑석역,,,,,,,,,,,,
4504,효사정,교통,흑석동효사정앞,,,,,,,,,,,,
4505,효사정,교통,흑석역.흑석동빗물펌프장,,,,,,,,,,,,
4506,효사정,교통,중앙대학교,,,,,,,,,,,,
4507,효사정,교통,흑석동효사정앞,,,,,,,,,,,,
4508,효사정,교통,중앙대학교,,,,,,,,,,,,
4509,효사정,교통,중앙대학교,,,,,,,,,,,,
4510,효사정,교통,흑석역.명수대현대아파트,,,,,,,,,,,,
4511,효사정,교통,중앙대병원,,,,,,,,,,,,
4512,효사정,교통,중앙대병원,,,,,,,,,,,,
4513,효사정,교통,흑석동,,,,,,,,,,,,
4514,효사정,교통,중앙대병원후문.흑석시장,,,,,,,,,,,,
4515,효사정,교통,흑석역.명수대현대아파트,,,,,,,,,,,,
4516,효사정,교통,중앙대병원,,,,,,,,,,,,
4517,효사정,교통,흑석역.명수대현대아파트,,,,,,,,,,,,
4518,효사정,교통,중앙대병원후문.흑석시장,,,,,,,,,,,,
4519,효사정,교통,흑석동명수대현대아파트,,,,,,,,,,,,
4520,효사정,교통,중앙대정문,,,,,,,,,,,,
4521,효사정,교통,중대부속초등학교,,,,,,,,,,,,
4522,효사정,교통,중앙대정문,,,,,,,,,,,,
4523,효사정,교통,흑석역 9호선,,,,,,,,,,,,
4524,효사정,교통,노들역 9호선,,,,,,,,,,,,
4525,효사정,교통,동작역7번출구자전거대여소,,,,,,,,,,,,
4526,효사정,교통,흑석역1번출구자전거대여소,,,,,,,,,,,,
4527,효사정,교통,노들역1번출구자전거대여소,,,,,,,,,,,,
4528,효사정,교통,노들섬서측앞자전거대여소,,,,,,,,,,,,
4529,효사정,교통,중앙대학교정문자전거대여소,,,,,,,,,,,,
4530,효사정,교통,흑석역4번출구자전거대여소,,,,,,,,,,,,
4531,효사정,교통,노들섬동측앞자전거대여소,,,,,,,,,,,,
4532,효사정,교통,비계버스정류소자전거대여소,,,,,,,,,,,,
4533,효사정,교통,흑석한강푸르지오106동앞자전거대여소,,,,,,,,,,,,
4534,효사정,교통,한강현대아파트건너편자전거대여소,,,,,,,,,,,,
4535,효사정,공원,용봉정근린공원,,,,,,,,,,,,
4536,효사정,공원,노들나루공원,,,,,,,,,,,,
4537,효사정,공원,고구동산,,,,,,,,,,,,
4538,효사정,공원,고구동산,,,,,,,,,,,,
4539,효사정,공원,노량진근린공원,,,,,,,,,,,,
4540,효사정,공원,본동어린이공원창의놀이터,,,,,,,,,,,,
4541,효사정,공원,산새어린이공원,,,,,,,,,,,,
4542,효사정,공원,본동어린이공원,,,,,,,,,,,,
4543,효사정,공원,체력단련장,,,,,,,,,,,,
4544,효사정,공원,꿈나래어린이공원,,,,,,,,,,,,
4545,효사정,공원,절고개공원,,,,,,,,,,,,
4546,효사정,공원,서달산수목학습원,,,,,,,,,,,,
4547,효사정,공원,송학대공원,,,,,,,,,,,,
4548,효사정,공원,햇님어린이공원,,,,,,,,,,,,
4549,효사정,공원,햇님어린이공원창의놀이터,,,,,,,,,,,,
4550,효사정,공원,꿈나무어린이공원,,,,,,,,,,,,
4551,효사정,공원,쌈지공원,,,,,,,,,,,,
4552,효사정,공원,강변어린이공원,,,,,,,,,,,,
4553,효사정,공원,쌈지마당,,,,,,,,,,,,
4554,효사정,공원,이촌어린이공원,,,,,,,,,,,,
4555,효사정,공원,서빙고근린공원,,,,,,,,,,,,
4556,효사정,공원,나비소공원,,,,,,,,,,,,
4557,효사정,공원,흐리목소공원,,,,,,,,,,,,
4558,효사정,주차시설,흑석체육센터주차장,,,,,,,,,,,,
4559,효사정,주차시설,동작주차공원공영주차장,,,,,,,,,,,,
4560,효사정,주차시설,이촌한강공원공영주차장,,,,,,,,,,,,
4561,효사정,주차시설,한강대교노상공영주차장,,,,,,,,,,,,
4562,효사정,주차시설,명수대민영주차장,,,,,,,,,,,,
4563,효사정,주차시설,동작구흑석체육센터공동주차장,,,,,,,,,,,,
4564,효사정,주차시설,중앙대학교주차장,,,,,,,,,,,,
4565,효사정,주차시설,덕봉 민영 주차장,,,,,,,,,,,,
4566,효사정,주차시설,중앙대학교 서울캠퍼스주차장,,,,,,,,,,,,
4567,효사정,주차시설,은로초등학교주차장,,,,,,,,,,,,
4568,효사정,주차시설,중앙대학교 서울캠퍼스주차장,,,,,,,,,,,,
4569,효사정,주차시설,노들나루공원주차장,,,,,,,,,,,,
4570,효사정,주차시설,중앙대학교 서울캠퍼스주차장,,,,,,,,,,,,
4571,효사정,주차시설,백명트렌디타워주차장,,,,,,,,,,,,
4572,효사정,주차시설,동작주차공원관리사무소,,,,,,,,,,,,
4573,효사정,주차시설,한성민영주차장,,,,,,,,,,,,
4574,효사정,주차시설,충신교회노상공영주차장,,,,,,,,,,,,
4575,효사정,주차시설,청소년연맹앞 주차장,,,,,,,,,,,,
4576,효사정,주차시설,이촌로54길 노상 공영 주차장,,,,,,,,,,,,
4577,효사정,주차시설,동작대교 주차장,,,,,,,,,,,,
4578,효사정,주차시설,하이파킹 어바니엘 한강 주차장,,,,,,,,,,,,
4579,효사정,주차시설,동작대교 주차장,,,,,,,,,,,,
4580,효사정,주차시설,한강쇼핑 노상 공영 주차장,,,,,,,,,,,,
4581,효사정,주차시설,드래곤힐스파주차장,,,,,,,,,,,,
4582,효사정,주차시설,영빌딩 주차장,,,,,,,,,,,,
4583,효사정,주차시설,일미일 민영 주차장,,,,,,,,,,,,
4584,효사정,주차시설,역전민영주차장,,,,,,,,,,,,
4585,효사정,주차시설,숭실대학교주차장,,,,,,,,,,,,
4586,효사정,주차시설,숭실대학교주차장,,,,,,,,,,,,
4587,효사정,주차시설,센트럴빌딩 주차장,,,,,,,,,,,,
4588,효사정,주차시설,영도실업(주),,,,,,,,,,,,
4589,효사정,술집,흑석181,,,,,,,,,,,,
4590,효사정,술집,달비슬,,,,,,,,,,,,
4591,효사정,술집,탭하우스,,,,,,,,,,,,
4592,효사정,술집,리버풀펍,,,,,,,,,,,,
4593,효사정,술집,1342,,,,,,,,,,,,
